200,30,2,8,0.207703,0.788962
200,30,5,1,0.196579,0.800264
200,30,5,2,0.194773,0.8021
200,30,5,4,0.198653,0.798158
200,30,5,8,0.208037,0.788622
200,30,10,1,0.199223,0.797578
200,30,10,2,0.199791,0.797001
200,30,10,4,0.198932,0.797874
200,30,10,8,0.210076,0.786551
200,30,15,1,0.201654,0.795108
200,30,15,2,0.201371,0.795396
200,30,15,4,0.20144,0.795325
200,30,15,8,0.208244,0.788413
200,30,20,1,0.203832,0.792895
200,30,20,2,0.203889,0.792837
200,30,20,4,0.204358,0.792361
200,30,20,8,0.209765,0.786867
200,40,2,1,0.195425,0.801437
200,40,2,2,0.194382,0.802497
200,40,2,4,0.19749,0.799339
200,40,2,8,0.208096,0.788563
200,40,5,1,0.195628,0.801231
200,40,5,2,0.193863,0.803024
200,40,5,4,0.198519,0.798294
200,40,5,8,0.208897,0.787749
200,40,10,1,0.199358,0.797441
200,40,10,2,0.197504,0.799325
200,40,10,4,0.19842,0.798394
200,40,10,8,0.2076,0.789067
200,40,15,1,0.201973,0.794784
200,40,15,2,0.200784,0.795992
200,40,15,4,0.200981,0.795792
200,40,15,8,0.207194,0.789479
200,40,20,1,0.205853,0.790841
200,40,20,2,0.205485,0.791215
200,40,20,4,0.20566,0.791038
200,40,20,8,0.209072,0.787571
200,50,2,1,0.194715,0.802159
200,50,2,2,0.193644,0.803246
200,50,2,4,0.196583,0.800261
200,50,2,8,0.207964,0.788697
200,50,5,1,0.196461,0.800384
200,50,5,2,0.195147,0.801719
200,50,5,4,0.196364,0.800483
200,50,5,8,0.208892,0.787754
200,50,10,1,0.199309,0.79749
200,50,10,2,0.196486,0.800359
200,50,10,4,0.197964,0.798858
200,50,10,8,0.207792,0.788871
200,50,15,1,0.202161,0.794593
200,50,15,2,0.202577,0.794171
200,50,15,4,0.201363,0.795403
200,50,15,8,0.207826,0.788837
200,50,20,1,0.204919,0.791791
200,50,20,2,0.204685,0.792028
200,50,20,4,0.204872,0.791838
200,50,20,8,0.210522,0.786097
300,None,2,1,0.196268,0.80058
300,None,2,2,0.192447,0.804463
300,None,2,4,0.197055,0.799781
300,None,2,8,0.207325,0.789346
300,None,5,1,0.194355,0.802524
300,None,5,2,0.193814,0.803074
300,None,5,4,0.197562,0.799266
300,None,5,8,0.207056,0.78962
300,None,10,1,0.197691,0.799135
300,None,10,2,0.197409,0.799421
300,None,10,4,0.197607,0.79922
300,None,10,8,0.208247,0.788409
300,None,15,1,0.201216,0.795554
300,None,15,2,0.201351,0.795416
300,None,15,4,0.201813,0.794947
300,None,15,8,0.207555,0.789112
300,None,20,1,0.205885,0.790809
300,None,20,2,0.205663,0.791035
300,None,20,4,0.205424,0.791278
300,None,20,8,0.209566,0.787069
300,10,2,1,0.233057,0.763201
300,10,2,2,0.233637,0.762612
300,10,2,4,0.233348,0.762905
300,10,2,8,0.236449,0.759754
300,10,5,1,0.235929,0.760282
300,10,5,2,0.23345,0.762801
300,10,5,4,0.233452,0.7628
300,10,5,8,0.236168,0.76004
300,10,10,1,0.235953,0.760258
300,10,10,2,0.234302,0.761936
300,10,10,4,0.234651,0.761581
300,10,10,8,0.23745,0.758738
300,10,15,1,0.237335,0.758854
300,10,15,2,0.235333,0.760888
300,10,15,4,0.234153,0.762087
300,10,15,8,0.235866,0.760347
300,10,20,1,0.238432,0.757739
300,10,20,2,0.237531,0.758655
300,10,20,4,0.236928,0.759268
300,10,20,8,0.237525,0.758661
300,20,2,1,0.194895,0.801976
300,20,2,2,0.194747,0.802126
300,20,2,4,0.196376,0.800471
300,20,2,8,0.20856,0.788092
300,20,5,1,0.194747,0.802126
300,20,5,2,0.1952,0.801665
300,20,5,4,0.196949,0.799888
300,20,5,8,0.20801,0.78865
300,20,10,1,0.198261,0.798555
300,20,10,2,0.196337,0.80051
300,20,10,4,0.198549,0.798263
300,20,10,8,0.209744,0.786888
300,20,15,1,0.202066,0.79469
300,20,15,2,0.200913,0.795861
300,20,15,4,0.202933,0.793808
300,20,15,8,0.208996,0.787648
300,20,20,1,0.2056,0.791099
300,20,20,2,0.204039,0.792685
300,20,20,4,0.205078,0.791629
300,20,20,8,0.209325,0.787314
300,30,2,1,0.193966,0.80292
300,30,2,2,0.192721,0.804184
300,30,2,4,0.196558,0.800286
300,30,2,8,0.20724,0.789432
300,30,5,1,0.19546,0.801401
300,30,5,2,0.19325,0.803647
300,30,5,4,0.197682,0.799144
300,30,5,8,0.208049,0.788611
300,30,10,1,0.198084,0.798735
300,30,10,2,0.198095,0.798724
300,30,10,4,0.198267,0.79855
300,30,10,8,0.207115,0.789559
300,30,15,1,0.200484,0.796297
300,30,15,2,0.200596,0.796183
300,30,15,4,0.201532,0.795233
300,30,15,8,0.208178,0.788479
300,30,20,1,0.205088,0.791618
300,30,20,2,0.20514,0.791566
300,30,20,4,0.205415,0.791287
300,30,20,8,0.209225,0.787416
300,40,2,1,0.194259,0.802622
300,40,2,2,0.193306,0.803591
300,40,2,4,0.197618,0.799209
300,40,2,8,0.207031,0.789645
300,40,5,1,0.195176,0.80169
300,40,5,2,0.195628,0.801231
300,40,5,4,0.195822,0.801034
300,40,5,8,0.208252,0.788404
300,40,10,1,0.19825,0.798567
300,40,10,2,0.195871,0.800984
300,40,10,4,0.198463,0.79835
300,40,10,8,0.206979,0.789697
300,40,15,1,0.203348,0.793387
300,40,15,2,0.200999,0.795774
300,40,15,4,0.201443,0.795322
300,40,15,8,0.209363,0.787276
300,40,20,1,0.206026,0.790665
300,40,20,2,0.204168,0.792554
300,40,20,4,0.205638,0.791061
300,40,20,8,0.210251,0.786373
300,50,2,1,0.195381,0.801482
300,50,2,2,0.195196,0.80167
300,50,2,4,0.198302,0.798514
300,50,2,8,0.208026,0.788634
300,50,5,1,0.193743,0.803146
300,50,5,2,0.193816,0.803072
300,50,5,4,0.196715,0.800126
300,50,5,8,0.206092,0.790599
300,50,10,1,0.198261,0.798556
300,50,10,2,0.197844,0.798979
300,50,10,4,0.196822,0.800018
300,50,10,8,0.208035,0.788625
300,50,15,1,0.199242,0.797559
300,50,15,2,0.20168,0.795082
300,50,15,4,0.202359,0.794392
300,50,15,8,0.208414,0.78824
300,50,20,1,0.203826,0.792901
300,50,20,2,0.204571,0.792144
300,50,20,4,0.204836,0.791875
300,50,20,8,0.209782,0.786849
